joke_id,joke,cleanedText1,cleanedText2,cleanedText3,pos_tags,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRT,PRON,VERB,PUNC,OTHERS
78,"  
  
Q: What's the difference between the government and the Mafia?

A: _One of them is organized_.  
---

",q what s the difference between the government and the mafia a _one of them is organized_,q difference government mafia _one organized_,q difference government mafia _one organized_,"[('q', 'NOUN'), ('difference', 'NOUN'), ('government', 'NOUN'), ('mafia', 'NOUN'), ('_one', 'NUM'), ('organized_', 'NOUN')]",[],[],[],[],[],"['q', 'difference', 'government', 'mafia', 'organized_']",['_one'],[],[],[],[],[]
79,"  
  
Q: Ever wonder why the IRS calls it Form 1040?

A: Because for every $50 that you earn, _you get 10 and they get 40_.  
---

",q ever wonder why the irs calls it form 1040 a because for every 50 that you earn _you get 10 and they get 40_,q ever wonder irs calls form 1040 every 50 earn _you get 10 get 40_,q ever wonder irs call form 1040 every 50 earn _you get 10 get 40_,"[('q', 'NOUN'), ('ever', 'ADV'), ('wonder', 'VERB'), ('irs', 'NOUN'), ('calls', 'VERB'), ('form', 'NOUN'), ('1040', 'NUM'), ('every', 'DET'), ('50', 'NUM'), ('earn', 'NOUN'), ('_you', 'NOUN'), ('get', 'VERB'), ('10', 'NUM'), ('get', 'NOUN'), ('40_', 'NUM')]",[],[],['ever'],[],['every'],"['q', 'irs', 'form', 'earn', '_you', 'get']","['1040', '50', '10', '40_']",[],[],"['wonder', 'calls', 'get']",[],[]
8,"|  

  
Q. Did you hear about the dyslexic devil worshiper?

A. He sold his soul to Santa.  
  
---|---

",q did you hear about the dyslexic devil worshiper a he sold his soul to santa,q hear dyslexic devil worshiper sold soul santa,q hear dyslexic devil worshiper sold soul santa,"[('q', 'NOUN'), ('hear', 'VERB'), ('dyslexic', 'ADJ'), ('devil', 'NOUN'), ('worshiper', 'ADP'), ('sold', 'VERB'), ('soul', 'NOUN'), ('santa', 'NOUN')]",['dyslexic'],['worshiper'],[],[],[],"['q', 'devil', 'soul', 'santa']",[],[],[],"['hear', 'sold']",[],[]
80,"  
  
Hillary, Bill Clinton and the Pope are sitting together on an airplane. Bill
says ""I could throw one thousand dollar bill out of this plane and make one
person very happy."" Hillary says ""I could throw 10 hundred dollar bills out of
the plane and make 10 people very happy.""

The Pope chips in and says "" _I could throw Bill out of the airplane and make
the whole country happy_.""  
---

",hillary bill clinton and the pope are sitting together on an airplane bill says i could throw one thousand dollar bill out of this plane and make one person very happy hillary says i could throw 10 hundred dollar bills out of the plane and make 10 people very happy the pope chips in and says _i could throw bill out of the airplane and make the whole country happy_,hillary bill clinton pope sitting together airplane bill says could throw one thousand dollar bill plane make one person happy hillary says could throw 10 hundred dollar bills plane make 10 people happy pope chips says _i could throw bill airplane make whole country happy_,hillary bill clinton pope sitting together airplane bill say could throw one thousand dollar bill plane make one person happy hillary say could throw 10 hundred dollar bill plane make 10 people happy pope chip say _i could throw bill airplane make whole country happy_,"[('hillary', 'ADJ'), ('bill', 'NOUN'), ('clinton', 'VERB'), ('pope', 'VERB'), ('sitting', 'VERB'), ('together', 'ADV'), ('airplane', 'NOUN'), ('bill', 'NOUN'), ('says', 'VERB'), ('could', 'VERB'), ('throw', 'VERB'), ('one', 'NUM'), ('thousand', 'NUM'), ('dollar', 'NOUN'), ('bill', 'NOUN'), ('plane', 'NOUN'), ('make', 'VERB'), ('one', 'NUM'), ('person', 'NOUN'), ('happy', 'ADJ'), ('hillary', 'NOUN'), ('says', 'VERB'), ('could', 'VERB'), ('throw', 'VERB'), ('10', 'NUM'), ('hundred', 'NUM'), ('dollar', 'NOUN'), ('bills', 'NOUN'), ('plane', 'VERB'), ('make', 'VERB'), ('10', 'NUM'), ('people', 'NOUN'), ('happy', 'ADJ'), ('pope', 'VERB'), ('chips', 'NOUN'), ('says', 'VERB'), ('_i', 'NOUN'), ('could', 'VERB'), ('throw', 'VERB'), ('bill', 'NOUN'), ('airplane', 'ADV'), ('make', 'VERB'), ('whole', 'ADJ'), ('country', 'NOUN'), ('happy_', 'NOUN')]","['hillary', 'happy', 'happy', 'whole']",[],"['together', 'airplane']",[],[],"['bill', 'airplane', 'bill', 'dollar', 'bill', 'plane', 'person', 'hillary', 'dollar', 'bills', 'people', 'chips', '_i', 'bill', 'country', 'happy_']","['one', 'thousand', 'one', '10', 'hundred', '10']",[],[],"['clinton', 'pope', 'sitting', 'says', 'could', 'throw', 'make', 'says', 'could', 'throw', 'plane', 'make', 'pope', 'says', 'could', 'throw', 'make']",[],[]
81,"  
  
An Asian man goes into a New York CityBank to exchange 10,000 yen for American
Currency. The teller gives him $72.00. The next month the Asian man goes into
the same bank with 10,000 yen and receives $62.00. He asks, ""How come? Only
$62.00?"" The teller says ""Fluctuations- Fluctuations!""

Whereupon the Asian man looks back at the teller and says "" _Fluk you
Amelicans too _!""  
---

",an asian man goes into a new york citybank to exchange 10 000 yen for american currency the teller gives him 72 00 the next month the asian man goes into the same bank with 10 000 yen and receives 62 00 he asks how come only 62 00 the teller says fluctuations fluctuations whereupon the asian man looks back at the teller and says _fluk you amelicans too _,asian man goes new york citybank exchange 10 000 yen american currency teller gives 72 00 next month asian man goes bank 10 000 yen receives 62 00 asks come 62 00 teller says fluctuations fluctuations whereupon asian man looks back teller says _fluk amelicans _,asian man go new york citybank exchange 10 000 yen american currency teller give 72 00 next month asian man go bank 10 000 yen receives 62 00 asks come 62 00 teller say fluctuation fluctuation whereupon asian man look back teller say _fluk amelicans _,"[('asian', 'ADJ'), ('man', 'NOUN'), ('goes', 'VERB'), ('new', 'ADJ'), ('york', 'NOUN'), ('citybank', 'NOUN'), ('exchange', 'NOUN'), ('10', 'NUM'), ('000', 'NUM'), ('yen', 'NOUN'), ('american', 'ADJ'), ('currency', 'NOUN'), ('teller', 'NOUN'), ('gives', 'VERB'), ('72', 'NUM'), ('00', 'NUM'), ('next', 'ADJ'), ('month', 'NOUN'), ('asian', 'ADJ'), ('man', 'NOUN'), ('goes', 'VERB'), ('bank', 'NOUN'), ('10', 'NUM'), ('000', 'NUM'), ('yen', 'NOUN'), ('receives', 'VERB'), ('62', 'NUM'), ('00', 'NUM'), ('asks', 'NOUN'), ('come', 'VERB'), ('62', 'NUM'), ('00', 'NUM'), ('teller', 'NOUN'), ('says', 'VERB'), ('fluctuations', 'NOUN'), ('fluctuations', 'NOUN'), ('whereupon', 'VERB'), ('asian', 'ADJ'), ('man', 'NOUN'), ('looks', 'VERB'), ('back', 'ADV'), ('teller', 'NOUN'), ('says', 'VERB'), ('_fluk', 'ADJ'), ('amelicans', 'NOUN'), ('_', 'VERB')]","['asian', 'new', 'american', 'next', 'asian', 'asian', '_fluk']",[],['back'],[],[],"['man', 'york', 'citybank', 'exchange', 'yen', 'currency', 'teller', 'month', 'man', 'bank', 'yen', 'asks', 'teller', 'fluctuations', 'fluctuations', 'man', 'teller', 'amelicans']","['10', '000', '72', '00', '10', '000', '62', '00', '62', '00']",[],[],"['goes', 'gives', 'goes', 'receives', 'come', 'says', 'whereupon', 'looks', 'says', '_']",[],[]
82,"  
  
Q: How do you keep a computer programmer in the shower all day long?

A: Give them a shampoo with a label that says _""rinse, lather, repeat""_.  
---

",q how do you keep a computer programmer in the shower all day long a give them a shampoo with a label that says _ rinse lather repeat _,q keep computer programmer shower day long give shampoo label says _ rinse lather repeat _,q keep computer programmer shower day long give shampoo label say _ rinse lather repeat _,"[('q', 'ADV'), ('keep', 'VERB'), ('computer', 'NOUN'), ('programmer', 'NOUN'), ('shower', 'VERB'), ('day', 'NOUN'), ('long', 'ADV'), ('give', 'ADJ'), ('shampoo', 'NOUN'), ('label', 'NOUN'), ('says', 'VERB'), ('_', 'ADJ'), ('rinse', 'NOUN'), ('lather', 'ADV'), ('repeat', 'NOUN'), ('_', 'NOUN')]","['give', '_']",[],"['q', 'long', 'lather']",[],[],"['computer', 'programmer', 'day', 'shampoo', 'label', 'rinse', 'repeat', '_']",[],[],[],"['keep', 'shower', 'says']",[],[]
83,"  
_What a woman says_ :  
""This place is a mess! C'mon,  
You and I need to clean up,  
Your stuff is lying on the floor and  
you'll have no clothes to wear,  
if we don't do laundry right now!""  

_What a man hears_ :  
blah, blah, blah, blah, _C'mon_  
blah, blah, blah, blah, _you and I_  
blah, blah, blah, blah, _on the floor_  
blah, blah, blah, blah, _no clothes_  
blah, blah, blah, blah, _RIGHT NOW!_  
---

",_what a woman says_ this place is a mess c mon you and i need to clean up your stuff is lying on the floor and you ll have no clothes to wear if we don t do laundry right now _what a man hears_ blah blah blah blah _c mon_ blah blah blah blah _you and i_ blah blah blah blah _on the floor_ blah blah blah blah _no clothes_ blah blah blah blah _right now _,_what woman says_ place mess c mon need clean stuff lying floor ll clothes wear laundry right _what man hears_ blah blah blah blah _c mon_ blah blah blah blah _you i_ blah blah blah blah _on floor_ blah blah blah blah _no clothes_ blah blah blah blah _right _,_what woman says_ place mess c mon need clean stuff lying floor ll clothes wear laundry right _what man hears_ blah blah blah blah _c mon_ blah blah blah blah _you i_ blah blah blah blah _on floor_ blah blah blah blah _no clothes_ blah blah blah blah _right _,"[('_what', 'DET'), ('woman', 'NOUN'), ('says_', 'VERB'), ('place', 'NOUN'), ('mess', 'NOUN'), ('c', 'NOUN'), ('mon', 'NOUN'), ('need', 'VERB'), ('clean', 'ADJ'), ('stuff', 'NOUN'), ('lying', 'VERB'), ('floor', 'NOUN'), ('ll', 'NOUN'), ('clothes', 'NOUN'), ('wear', 'VERB'), ('laundry', 'ADJ'), ('right', 'NOUN'), ('_what', 'PRON'), ('man', 'NOUN'), ('hears_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_c', 'NOUN'), ('mon_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_you', 'NOUN'), ('i_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_on', 'NOUN'), ('floor_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_no', 'NOUN'), ('clothes_', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('blah', 'NOUN'), ('_right', 'VERB'), ('_', 'NOUN')]","['clean', 'laundry']",[],[],[],['_what'],"['woman', 'place', 'mess', 'c', 'mon', 'stuff', 'floor', 'll', 'clothes', 'right', 'man', 'hears_', 'blah', 'blah', 'blah', 'blah', '_c', 'mon_', 'blah', 'blah', 'blah', 'blah', '_you', 'i_', 'blah', 'blah', 'blah', 'blah', '_on', 'floor_', 'blah', 'blah', 'blah', 'blah', '_no', 'clothes_', 'blah', 'blah', 'blah', 'blah', '_']",[],[],['_what'],"['says_', 'need', 'lying', 'wear', '_right']",[],[]
84,"  
  
Q: What is the difference between Mechanical Engineers and Civil Engineers?

A: Mechanical Engineers build _weapons_ , Civil Engineers build _targets_.  
---

",q what is the difference between mechanical engineers and civil engineers a mechanical engineers build _weapons_ civil engineers build _targets_,q difference mechanical engineers civil engineers mechanical engineers build _weapons_ civil engineers build _targets_,q difference mechanical engineer civil engineer mechanical engineer build _weapons_ civil engineer build _targets_,"[('q', 'NOUN'), ('difference', 'NOUN'), ('mechanical', 'ADJ'), ('engineers', 'NOUN'), ('civil', 'ADJ'), ('engineers', 'NOUN'), ('mechanical', 'ADJ'), ('engineers', 'NOUN'), ('build', 'VERB'), ('_weapons_', 'NOUN'), ('civil', 'ADJ'), ('engineers', 'NOUN'), ('build', 'VERB'), ('_targets_', 'NOUN')]","['mechanical', 'civil', 'mechanical', 'civil']",[],[],[],[],"['q', 'difference', 'engineers', 'engineers', 'engineers', '_weapons_', 'engineers', '_targets_']",[],[],[],"['build', 'build']",[],[]
85,"  
  
Q: How many Presidents does it take to screw in a light bulb?

A: _It depends upon your definition of screwing a light bulb_.  
---

",q how many presidents does it take to screw in a light bulb a _it depends upon your definition of screwing a light bulb_,q many presidents take screw light bulb _it depends upon definition screwing light bulb_,q many president take screw light bulb _it depends upon definition screwing light bulb_,"[('q', 'ADV'), ('many', 'ADJ'), ('presidents', 'NOUN'), ('take', 'VERB'), ('screw', 'NOUN'), ('light', 'ADJ'), ('bulb', 'NOUN'), ('_it', 'NOUN'), ('depends', 'VERB'), ('upon', 'ADP'), ('definition', 'NOUN'), ('screwing', 'VERB'), ('light', 'ADJ'), ('bulb_', 'NOUN')]","['many', 'light', 'light']",['upon'],['q'],[],[],"['presidents', 'screw', 'bulb', '_it', 'definition', 'bulb_']",[],[],[],"['take', 'depends', 'screwing']",[],[]
86,"  
  
A neutron walks into a bar and orders a drink. ""How much do I owe you?"" the
neutron asks.

The bartender replies, _""for you, no charge.""_  
---

",a neutron walks into a bar and orders a drink how much do i owe you the neutron asks the bartender replies _ for you no charge _,neutron walks bar orders drink much owe neutron asks bartender replies _ charge _,neutron walk bar order drink much owe neutron asks bartender reply _ charge _,"[('neutron', 'NOUN'), ('walks', 'NOUN'), ('bar', 'NOUN'), ('orders', 'NOUN'), ('drink', 'VERB'), ('much', 'ADJ'), ('owe', 'NOUN'), ('neutron', 'NOUN'), ('asks', 'VERB'), ('bartender', 'ADJ'), ('replies', 'NOUN'), ('_', 'VERB'), ('charge', 'NOUN'), ('_', 'NOUN')]","['much', 'bartender']",[],[],[],[],"['neutron', 'walks', 'bar', 'orders', 'owe', 'neutron', 'replies', 'charge', '_']",[],[],[],"['drink', 'asks', '_']",[],[]
87,"  
  
A man, recently completing a routine physical examination receives a phone
call from his doctor. The doctor says, ""I have some good news and some bad
news."" The man says, ""OK, give me the good news first."" The doctor says, ""The
good news is, you have 24 hours to live."" The man replies, ""Shit! That's the
good news? Then what's the bad news?""

The doctor says, ""The bad news is, I forgot to call you _yesterday_.""  
---

",a man recently completing a routine physical examination receives a phone call from his doctor the doctor says i have some good news and some bad news the man says ok give me the good news first the doctor says the good news is you have 24 hours to live the man replies shit that s the good news then what s the bad news the doctor says the bad news is i forgot to call you _yesterday_,man recently completing routine physical examination receives phone call doctor doctor says good news bad news man says ok give good news first doctor says good news 24 hours live man replies shit good news bad news doctor says bad news forgot call _yesterday_,man recently completing routine physical examination receives phone call doctor doctor say good news bad news man say ok give good news first doctor say good news 24 hour live man reply shit good news bad news doctor say bad news forgot call _yesterday_,"[('man', 'NOUN'), ('recently', 'ADV'), ('completing', 'VERB'), ('routine', 'ADJ'), ('physical', 'ADJ'), ('examination', 'NOUN'), ('receives', 'VERB'), ('phone', 'NOUN'), ('call', 'NOUN'), ('doctor', 'NOUN'), ('doctor', 'NOUN'), ('says', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('bad', 'ADJ'), ('news', 'NOUN'), ('man', 'NOUN'), ('says', 'VERB'), ('ok', 'ADJ'), ('give', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('first', 'ADV'), ('doctor', 'NOUN'), ('says', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('24', 'NUM'), ('hours', 'NOUN'), ('live', 'ADJ'), ('man', 'NOUN'), ('replies', 'NOUN'), ('shit', 'VERB'), ('good', 'ADJ'), ('news', 'NOUN'), ('bad', 'ADJ'), ('news', 'NOUN'), ('doctor', 'NOUN'), ('says', 'VERB'), ('bad', 'ADJ'), ('news', 'NOUN'), ('forgot', 'VERB'), ('call', 'ADJ'), ('_yesterday_', 'NOUN')]","['routine', 'physical', 'good', 'bad', 'ok', 'good', 'good', 'live', 'good', 'bad', 'bad', 'call']",[],"['recently', 'first']",[],[],"['man', 'examination', 'phone', 'call', 'doctor', 'doctor', 'news', 'news', 'man', 'news', 'doctor', 'news', 'hours', 'man', 'replies', 'news', 'news', 'doctor', 'news', '_yesterday_']",['24'],[],[],"['completing', 'receives', 'says', 'says', 'give', 'says', 'shit', 'says', 'forgot']",[],[]
88,"  
  
A Czechoslovakian man felt his eyesight was growing steadily worse, and felt
it was time to go see an optometrist.

The doctor started with some simple testing, and showed him a standard eye
chart with letters of diminishing size: CRKBNWXSKZY. . .

""Can you read this?"" the doctor asked.

""Read it?"" the Czech answered. _""Doc, I know him!""_  
---

",a czechoslovakian man felt his eyesight was growing steadily worse and felt it was time to go see an optometrist the doctor started with some simple testing and showed him a standard eye chart with letters of diminishing size crkbnwxskzy can you read this the doctor asked read it the czech answered _ doc i know him _,czechoslovakian man felt eyesight growing steadily worse felt time go see optometrist doctor started simple testing showed standard eye chart letters diminishing size crkbnwxskzy read doctor asked read czech answered _ doc know _,czechoslovakian man felt eyesight growing steadily worse felt time go see optometrist doctor started simple testing showed standard eye chart letter diminishing size crkbnwxskzy read doctor asked read czech answered _ doc know _,"[('czechoslovakian', 'ADJ'), ('man', 'NOUN'), ('felt', 'VERB'), ('eyesight', 'ADJ'), ('growing', 'VERB'), ('steadily', 'ADV'), ('worse', 'ADJ'), ('felt', 'VERB'), ('time', 'NOUN'), ('go', 'VERB'), ('see', 'ADJ'), ('optometrist', 'ADJ'), ('doctor', 'NOUN'), ('started', 'VERB'), ('simple', 'ADJ'), ('testing', 'NOUN'), ('showed', 'VERB'), ('standard', 'ADJ'), ('eye', 'NOUN'), ('chart', 'NOUN'), ('letters', 'NOUN'), ('diminishing', 'VERB'), ('size', 'NOUN'), ('crkbnwxskzy', 'NOUN'), ('read', 'VERB'), ('doctor', 'NOUN'), ('asked', 'VERB'), ('read', 'ADJ'), ('czech', 'NOUN'), ('answered', 'VERB'), ('_', 'NOUN'), ('doc', 'NOUN'), ('know', 'VERB'), ('_', 'NOUN')]","['czechoslovakian', 'eyesight', 'worse', 'see', 'optometrist', 'simple', 'standard', 'read']",[],['steadily'],[],[],"['man', 'time', 'doctor', 'testing', 'eye', 'chart', 'letters', 'size', 'crkbnwxskzy', 'doctor', 'czech', '_', 'doc', '_']",[],[],[],"['felt', 'growing', 'felt', 'go', 'started', 'showed', 'diminishing', 'read', 'asked', 'answered', 'know']",[],[]
89,"  
  
_A radio conversation of a US naval ship with Canadian authorities ..._

Americans: Please divert your course 15 degrees to the North to avoid a
collision.

Canadians: Recommend you divert YOUR course 15 degrees to the South to avoid a
collision.

Americans: This is the Captain of a US Navy ship. I say again, divert YOUR
course.

Canadians: No. I say again, you divert YOUR course.

Americans: This is the aircraft carrier USS LINCOLN, the second largest ship
in the United States' Atlantic Fleet. We are accompanied by three destroyers,
three cruisers and numerous support vessels. I demand that you change your
course 15 degrees north, that's ONE FIVE DEGREES NORTH, or counter-measures
will be undertaken to ensure the safety of this ship.

Canadians: _This is a lighthouse. Your call_.  
---

",_a radio conversation of a us naval ship with canadian authorities _ americans please divert your course 15 degrees to the north to avoid a collision canadians recommend you divert your course 15 degrees to the south to avoid a collision americans this is the captain of a us navy ship i say again divert your course canadians no i say again you divert your course americans this is the aircraft carrier uss lincoln the second largest ship in the united states atlantic fleet we are accompanied by three destroyers three cruisers and numerous support vessels i demand that you change your course 15 degrees north that s one five degrees north or counter measures will be undertaken to ensure the safety of this ship canadians _this is a lighthouse your call_,_a radio conversation us naval ship canadian authorities _ americans please divert course 15 degrees north avoid collision canadians recommend divert course 15 degrees south avoid collision americans captain us navy ship say divert course canadians say divert course americans aircraft carrier uss lincoln second largest ship united states atlantic fleet accompanied three destroyers three cruisers numerous support vessels demand change course 15 degrees north one five degrees north counter measures undertaken ensure safety ship canadians _this lighthouse call_,_a radio conversation u naval ship canadian authority _ american please divert course 15 degree north avoid collision canadian recommend divert course 15 degree south avoid collision american captain u navy ship say divert course canadian say divert course american aircraft carrier us lincoln second largest ship united state atlantic fleet accompanied three destroyer three cruiser numerous support vessel demand change course 15 degree north one five degree north counter measure undertaken ensure safety ship canadian _this lighthouse call_,"[('_a', 'ADJ'), ('radio', 'NOUN'), ('conversation', 'NOUN'), ('us', 'PRON'), ('naval', 'ADJ'), ('ship', 'NOUN'), ('canadian', 'ADJ'), ('authorities', 'NOUN'), ('_', 'VERB'), ('americans', 'NOUN'), ('please', 'VERB'), ('divert', 'ADJ'), ('course', 'NOUN'), ('15', 'NUM'), ('degrees', 'NOUN'), ('north', 'ADV'), ('avoid', 'ADJ'), ('collision', 'NOUN'), ('canadians', 'NOUN'), ('recommend', 'VERB'), ('divert', 'ADJ'), ('course', 'NOUN'), ('15', 'NUM'), ('degrees', 'NOUN'), ('south', 'ADV'), ('avoid', 'ADJ'), ('collision', 'NOUN'), ('americans', 'NOUN'), ('captain', 'VERB'), ('us', 'PRON'), ('navy', 'ADJ'), ('ship', 'NOUN'), ('say', 'VERB'), ('divert', 'ADJ'), ('course', 'NOUN'), ('canadians', 'NOUN'), ('say', 'VERB'), ('divert', 'ADJ'), ('course', 'NOUN'), ('americans', 'NOUN'), ('aircraft', 'VERB'), ('carrier', 'NOUN'), ('uss', 'ADJ'), ('lincoln', 'NOUN'), ('second', 'ADJ'), ('largest', 'ADJ'), ('ship', 'NOUN'), ('united', 'ADJ'), ('states', 'NOUN'), ('atlantic', 'ADJ'), ('fleet', 'NOUN'), ('accompanied', 'VERB'), ('three', 'NUM'), ('destroyers', 'NOUN'), ('three', 'NUM'), ('cruisers', 'NOUN'), ('numerous', 'ADJ'), ('support', 'NOUN'), ('vessels', 'NOUN'), ('demand', 'VERB'), ('change', 'NOUN'), ('course', 'NOUN'), ('15', 'NUM'), ('degrees', 'NOUN'), ('north', 'ADV'), ('one', 'NUM'), ('five', 'NUM'), ('degrees', 'NOUN'), ('north', 'ADV'), ('counter', 'VERB'), ('measures', 'NOUN'), ('undertaken', 'ADJ'), ('ensure', 'VERB'), ('safety', 'NOUN'), ('ship', 'NOUN'), ('canadians', 'VERB'), ('_this', 'ADJ'), ('lighthouse', 'NOUN'), ('call_', 'NOUN')]","['_a', 'naval', 'canadian', 'divert', 'avoid', 'divert', 'avoid', 'navy', 'divert', 'divert', 'uss', 'second', 'largest', 'united', 'atlantic', 'numerous', 'undertaken', '_this']",[],"['north', 'south', 'north', 'north']",[],[],"['radio', 'conversation', 'ship', 'authorities', 'americans', 'course', 'degrees', 'collision', 'canadians', 'course', 'degrees', 'collision', 'americans', 'ship', 'course', 'canadians', 'course', 'americans', 'carrier', 'lincoln', 'ship', 'states', 'fleet', 'destroyers', 'cruisers', 'support', 'vessels', 'change', 'course', 'degrees', 'degrees', 'measures', 'safety', 'ship', 'lighthouse', 'call_']","['15', '15', 'three', 'three', '15', 'one', 'five']",[],"['us', 'us']","['_', 'please', 'recommend', 'captain', 'say', 'say', 'aircraft', 'accompanied', 'demand', 'counter', 'ensure', 'canadians']",[],[]
9,"|  

  
A country guy goes into a city bar that has a dress code, and the maitre d'
demands he wear a tie. Discouraged, the guy goes to his car to sulk when
inspiration strikes: He's got jumper cables in the trunk! So he wraps them
around his neck, sort of like a string tie (a bulky string tie to be sure) and
returns to the bar. The maitre d' is reluctant, but says to the guy, ""Okay,
you're a pretty resourceful fellow, you can come in... but just don't start
anything""!  
  
---|---

",a country guy goes into a city bar that has a dress code and the maitre d demands he wear a tie discouraged the guy goes to his car to sulk when inspiration strikes he s got jumper cables in the trunk so he wraps them around his neck sort of like a string tie a bulky string tie to be sure and returns to the bar the maitre d is reluctant but says to the guy okay you re a pretty resourceful fellow you can come in but just don t start anything,country guy goes city bar dress code maitre d demands wear tie discouraged guy goes car sulk inspiration strikes got jumper cables trunk wraps around neck sort like string tie bulky string tie sure returns bar maitre d reluctant says guy okay re pretty resourceful fellow come start anything,country guy go city bar dress code maitre d demand wear tie discouraged guy go car sulk inspiration strike got jumper cable trunk wrap around neck sort like string tie bulky string tie sure return bar maitre d reluctant say guy okay re pretty resourceful fellow come start anything,"[('country', 'NOUN'), ('guy', 'NOUN'), ('goes', 'VERB'), ('city', 'NOUN'), ('bar', 'NOUN'), ('dress', 'NOUN'), ('code', 'NOUN'), ('maitre', 'NOUN'), ('d', 'NOUN'), ('demands', 'NOUN'), ('wear', 'VERB'), ('tie', 'ADJ'), ('discouraged', 'VERB'), ('guy', 'NOUN'), ('goes', 'VERB'), ('car', 'NOUN'), ('sulk', 'NOUN'), ('inspiration', 'NOUN'), ('strikes', 'NOUN'), ('got', 'VERB'), ('jumper', 'ADJ'), ('cables', 'NOUN'), ('trunk', 'VERB'), ('wraps', 'NOUN'), ('around', 'ADP'), ('neck', 'ADV'), ('sort', 'NOUN'), ('like', 'ADP'), ('string', 'VERB'), ('tie', 'ADJ'), ('bulky', 'NOUN'), ('string', 'VERB'), ('tie', 'ADJ'), ('sure', 'ADJ'), ('returns', 'NOUN'), ('bar', 'NOUN'), ('maitre', 'NOUN'), ('d', 'NOUN'), ('reluctant', 'ADJ'), ('says', 'VERB'), ('guy', 'NOUN'), ('okay', 'NOUN'), ('re', 'NOUN'), ('pretty', 'ADV'), ('resourceful', 'ADJ'), ('fellow', 'ADJ'), ('come', 'VERB'), ('start', 'NOUN'), ('anything', 'NOUN')]","['tie', 'jumper', 'tie', 'tie', 'sure', 'reluctant', 'resourceful', 'fellow']","['around', 'like']","['neck', 'pretty']",[],[],"['country', 'guy', 'city', 'bar', 'dress', 'code', 'maitre', 'd', 'demands', 'guy', 'car', 'sulk', 'inspiration', 'strikes', 'cables', 'wraps', 'sort', 'bulky', 'returns', 'bar', 'maitre', 'd', 'guy', 'okay', 're', 'start', 'anything']",[],[],[],"['goes', 'wear', 'discouraged', 'goes', 'got', 'trunk', 'string', 'string', 'says', 'come']",[],[]
90,"  
  
Q: How many programmers does it take to change a lightbulb?

A: _NONE! That's a hardware problem...._  
---

",q how many programmers does it take to change a lightbulb a _none that s a hardware problem _,q many programmers take change lightbulb _none hardware problem _,q many programmer take change lightbulb _none hardware problem _,"[('q', 'ADV'), ('many', 'ADJ'), ('programmers', 'NOUN'), ('take', 'VERB'), ('change', 'NOUN'), ('lightbulb', 'NOUN'), ('_none', 'NOUN'), ('hardware', 'NOUN'), ('problem', 'NOUN'), ('_', 'NOUN')]",['many'],[],['q'],[],[],"['programmers', 'change', 'lightbulb', '_none', 'hardware', 'problem', '_']",[],[],[],['take'],[],[]
